,split,uri,labels
494,test,01/849/310/9827/front_en.3.400.jpg,0
495,train,01/862/703/2021/front_en.8.400.jpg,1
496,train,01/862/710/4834/front_fr.20.400.jpg,1;3;9
497,train,01/862/753/4198/front_en.9.400.jpg,15;26
498,train,01/862/774/0001/front_en.4.400.jpg,3;9;16
499,train,01/868/200/3288/front_en.3.400.jpg,12;16
500,train,01/878/810/1802/front_en.3.400.jpg,7;22
501,train,01/878/880/1603/front_en.6.400.jpg,7;22
502,train,01/889/400/4295/front_en.7.400.jpg,29
503,train,01/889/430/1196/front_en.3.400.jpg,2;5;6;10
504,train,01/889/430/6306/front_en.5.400.jpg,2;5;6;10
505,train,01/889/436/0155/front_en.6.400.jpg,3;8;9;28
506,train,01/894/400/2028/front_en.3.400.jpg,0
507,train,01/895/914/0043/front_en.6.400.jpg,7;11
508,test,01/900/000/6080/front_fr.3.400.jpg,7;22
509,test,01/900/008/5016/front_en.12.400.jpg,1;13
510,train,01/905/410/0611/front_en.3.400.jpg,1;27
511,train,01/932/011/1914/front_en.9.400.jpg,1;27
512,train,0194822/front_en.6.400.jpg,4
513,train,01/952/155/0031/front_en.5.400.jpg,21
514,train,01/952/155/0161/front_en.4.400.jpg,21
515,train,01/958/200/0278/front_en.10.400.jpg,7;11
516,train,01/960/004/5007/front_en.5.400.jpg,8
517,train,01/960/092/1318/front_en.5.400.jpg,19;23
518,test,01/983/620/0218/front_es.8.400.jpg,0
519,train,01/990/000/3875/front_en.4.400.jpg,3;9
520,train,0199162/front_en.12.400.jpg,8
521,train,01/996/215/3051/front_fr.4.400.jpg,18
522,train,020033/front_fr.3.400.jpg,1;20
523,test,02/003/800/5358/front_en.3.400.jpg,3;9;28
524,train,02/010/000/0212/front_en.12.400.jpg,18;19;23
525,train,02/011/300/2890/front_en.7.400.jpg,7;11
526,train,02/019/051/9854/front_fr.3.400.jpg,3;24
527,test,02/020/053/0008/front_en.3.400.jpg,1;27
528,train,0202114/front_en.3.400.jpg,1
529,train,02/042/022/1632/front_en.3.400.jpg,0
530,train,02/053/490/0000/front_es.3.400.jpg,2;5;6;7;10
531,train,02/060/140/0443/front_en.3.400.jpg,0
532,train,0206310/front_fr.28.400.jpg,8
533,train,02/066/200/0958/front_en.5.400.jpg,7;11
534,train,02/066/200/1689/front_en.7.400.jpg,7;11
535,train,02/066/200/3720/front_en.4.400.jpg,7;11
536,train,02/066/200/6073/front_en.4.400.jpg,8
537,train,02/068/500/0911/front_fr.4.400.jpg,3
538,train,02/068/500/1659/front_en.3.400.jpg,3
539,train,02/068/500/3165/front_en.10.400.jpg,3
540,train,02/071/723/5205/front_fr.3.400.jpg,7;11
541,train,02/073/509/7601/front_en.3.400.jpg,0
542,train,02/073/513/6393/front_en.5.400.jpg,15;17
543,train,0208000/front_fr.4.400.jpg,2;5;6;10
544,train,0209182/front_es.7.400.jpg,7;11;22
545,train,02/100/000/8612/front_en.8.400.jpg,2;5;6;10
546,train,02/100/002/8276/front_en.19.400.jpg,7;11
547,train,02/100/003/4055/front_en.13.400.jpg,3;8;9;28
548,train,02/100/005/2356/front_en.6.400.jpg,7;11
549,train,02/100/005/4466/front_en.3.400.jpg,2;5;6;10
550,train,02/100/005/4961/front_en.15.400.jpg,2;5;6;10
551,test,02/100/006/8487/front_en.3.400.jpg,2;5;6;10
552,train,02/100/007/3368/front_en.4.400.jpg,7;22
553,test,02/100/007/7137/front_en.7.400.jpg,8
554,train,02/100/030/0532/front_en.4.400.jpg,2;5;6;10
555,train,02/100/060/8447/front_en.3.400.jpg,2;5;6;10
556,train,02/100/061/6886/front_en.8.400.jpg,2;5;6;10;12
557,train,02/100/064/4254/front_en.10.400.jpg,7;11
558,test,02/100/064/5145/front_es.9.400.jpg,7
559,train,02/100/067/1212/front_en.3.400.jpg,7;11
560,train,02/106/500/0026/front_en.5.400.jpg,7;11
561,train,02/106/500/0828/front_en.4.400.jpg,7;11
562,train,02/110/002/5113/front_en.9.400.jpg,18;19;23
563,train,02/113/004/2753/front_en.6.400.jpg,2;5;6;10
564,train,02/113/004/6034/front_en.5.400.jpg,2;5;6;10
565,train,02/113/004/7789/front_en.5.400.jpg,2;5;6;10
566,train,02/113/004/8656/front_en.3.400.jpg,2;5;6;10
567,train,02/113/007/0275/front_en.5.400.jpg,0;2
568,train,02/113/007/1081/front_en.7.400.jpg,2
569,train,02/113/007/2118/front_en.7.400.jpg,2
570,train,02/113/007/4471/front_en.9.400.jpg,0
571,train,02/113/007/8653/front_en.3.400.jpg,2;5;6;25
572,train,02/113/009/0433/front_en.3.400.jpg,15
573,train,02/113/009/9139/front_en.3.400.jpg,15;17
574,train,02/113/011/5464/front_en.4.400.jpg,3;24
575,train,02/113/011/9103/front_en.4.400.jpg,8
576,train,02/113/012/7597/front_en.4.400.jpg,19
577,train,02/113/012/9331/front_en.4.400.jpg,7;11
578,test,02/113/014/3368/front_en.3.400.jpg,19
579,train,02/113/014/9896/front_en.3.400.jpg,3;24
580,train,02/113/016/6022/front_en.3.400.jpg,19
581,train,02/113/018/1506/front_en.5.400.jpg,3;24
582,train,02/113/019/7309/front_en.4.400.jpg,15
583,train,02/113/019/9143/front_en.4.400.jpg,21
584,test,02/113/020/6551/front_en.4.400.jpg,7;11
585,train,02/113/023/3458/front_en.4.400.jpg,0
586,train,02/113/025/4958/front_en.3.400.jpg,0
587,train,02/113/026/6142/front_en.4.400.jpg,21
588,train,02/113/028/3859/front_en.3.400.jpg,4;18
589,train,02/113/029/4817/front_en.3.400.jpg,0
590,train,02/113/029/5715/front_en.4.400.jpg,21
591,train,02/113/029/8303/front_en.11.400.jpg,3;9
592,test,02/113/031/0081/front_en.13.400.jpg,0
593,train,02/113/033/9051/front_en.3.400.jpg,18
594,train,02/113/045/3306/front_en.5.400.jpg,0
595,train,02/113/046/6542/front_en.5.400.jpg,21
596,train,02/113/049/4378/front_en.4.400.jpg,7;11
597,train,02/113/051/3376/front_en.5.400.jpg,7;11
598,train,02/113/130/1347/front_en.3.400.jpg,3;15;24
599,train,02/113/190/5644/front_en.4.400.jpg,15
600,train,02/114/336/0219/front_en.3.400.jpg,19
601,train,02/124/810/5555/front_fr.3.400.jpg,7;22
602,train,02/127/310/0129/front_en.5.400.jpg,12;16
603,train,02/131/216/7328/front_fr.3.400.jpg,1;13
604,train,02/150/001/3215/front_en.4.400.jpg,7;22
605,train,02/151/113/4763/front_en.10.400.jpg,3;9;28
606,train,02/155/959/7100/front_en.3.400.jpg,21
607,train,02/172/460/1502/front_en.4.400.jpg,2;5;6;10
608,train,0217934/front_en.13.400.jpg,1;20
609,train,02/183/402/0149/front_en.5.400.jpg,4;14
610,train,02/186/323/4562/front_es.10.400.jpg,2
611,train,02/190/810/3013/front_en.10.400.jpg,3;9
612,train,02/190/811/5634/front_en.8.400.jpg,3;9;16
613,train,02/190/823/6049/front_en.4.400.jpg,3;9
614,train,02/190/842/9939/front_en.3.400.jpg,3;9
615,train,02/190/847/3024/front_en.4.400.jpg,1;3;9;27
616,train,02/190/850/8627/front_en.4.400.jpg,1;3;9
617,test,02/190/850/9273/front_en.3.400.jpg,3;9
618,train,02/200/001/2050/front_en.4.400.jpg,1;13
619,train,02/200/001/5693/front_en.6.400.jpg,1;13
620,train,02/200/001/7772/front_en.17.400.jpg,1;13
621,train,02/200/002/0833/front_en.14.400.jpg,1;13
622,train,02/200/002/1670/front_en.4.400.jpg,1;13
623,train,02/200/007/9138/front_en.4.400.jpg,1;13
624,train,02/200/011/2460/front_en.4.400.jpg,1;13
625,train,02/200/027/8074/front_en.14.400.jpg,1;13
626,train,02/200/028/0855/front_en.4.400.jpg,1;13
627,train,02/201/432/0608/front_en.5.400.jpg,0
628,train,02/213/510/9649/front_en.13.400.jpg,4
629,train,02/230/009//front_fr.3.400.jpg,0
630,test,02/231/401/0032/front_fr.36.400.jpg,12
631,train,02/231/401/0100/front_en.30.400.jpg,12
632,train,02/231/401/5037/front_fr.20.400.jpg,12
633,train,02/231/403/0221/front_fr.56.400.jpg,12
634,train,0223294/front_en.4.400.jpg,7;22
635,train,02/239/257/3184/front_de.3.400.jpg,3;9
636,test,0224413/front_fr.4.400.jpg,7;22
637,train,0225014/front_en.15.400.jpg,3;9;28
638,train,02/250/600/2913/front_en.6.400.jpg,7;11
639,train,02/250/611/7402/front_en.4.400.jpg,21
640,train,02/251/887/6007/front_en.4.400.jpg,15
641,train,02/265/527/4872/front_en.5.400.jpg,4;15
642,train,02/265/541/5275/front_en.3.400.jpg,4
643,train,02/265/570/2054/front_en.5.400.jpg,4
644,train,0226837/front_fr.4.400.jpg,1;13
645,train,0228169/front_es.5.400.jpg,8
646,train,02/292/930/2089/front_en.13.400.jpg,8
647,train,02/301/200/1629/front_en.5.400.jpg,0
648,train,0231114/front_en.3.400.jpg,3;24
649,train,02/324/901/1620/front_en.3.400.jpg,21
650,train,02/325/466/7010/front_en.3.400.jpg,7;22
651,train,0232562/front_en.3.400.jpg,3;9;16
652,train,0233040/front_fr.4.400.jpg,0
653,train,0234207/front_fr.12.400.jpg,19;23
654,test,02/354/520/4566/front_en.3.400.jpg,29
655,train,02/354/740/0539/front_en.4.400.jpg,7;11
656,train,02/369/810/2030/front_fr.3.400.jpg,3;24
657,test,02/370/001/8663/front_en.5.400.jpg,15
658,train,02/370/004/3801/front_en.4.400.jpg,4;15
659,train,02/370/004/7588/front_en.4.400.jpg,15
660,train,02/370/062/4215/front_en.7.400.jpg,4
661,train,0238373/front_en.10.400.jpg,4
662,train,02/387/200/3207/front_fr.10.400.jpg,1;27
663,train,02/389/628/7867/front_en.7.400.jpg,1
664,train,02/391/315/9184/front_en.3.400.jpg,22
665,test,02/392/320/2092/front_en.10.400.jpg,1;27
666,train,02/392/333/0115/front_en.5.400.jpg,2;5;6;25
667,train,02/393/367/0324/front_en.3.400.jpg,3;24
668,train,02/400/000/3991/front_de.10.400.jpg,17;18
669,train,02/400/003/8269/front_fr.19.400.jpg,17;18
670,train,02/400/010/0027/front_de.24.400.jpg,18
671,train,02/400/010/4469/front_fr.4.400.jpg,0
672,train,02/400/014/0733/front_en.4.400.jpg,18
673,train,02/400/014/6087/front_es.7.400.jpg,18
674,train,02/400/015/0817/front_it.4.400.jpg,1;13;17;18
675,train,02/400/016/0007/front_fr.11.400.jpg,18
676,train,02/400/016/3053/front_en.3.400.jpg,3;9;18
677,train,02/400/016/5057/front_fr.7.400.jpg,18
678,train,02/400/022/2040/front_en.3.400.jpg,18;29
679,train,02/400/022/3467/front_en.6.400.jpg,0;1;13
680,train,02/400/024/4233/front_en.3.400.jpg,18
681,train,02/400/034/6166/front_en.12.400.jpg,7;11
682,train,02/400/055/1140/front_en.5.400.jpg,18
683,train,02/409/400/0388/front_fr.3.400.jpg,3;9;28
684,train,02/410/000/0296/front_en.3.400.jpg,1
685,train,02/410/010/4451/front_en.19.400.jpg,1;27
686,train,02/410/011/0452/front_en.9.400.jpg,1;27
687,train,02/410/011/1299/front_en.4.400.jpg,1;27
688,train,02/410/012/6606/front_en.7.400.jpg,1;27
689,train,02/410/078/8958/front_en.3.400.jpg,1;27
690,train,02/410/094/0295/front_en.4.400.jpg,1;27
691,train,02/412/601/4512/front_en.6.400.jpg,3;24
692,train,02/412/601/7827/front_en.4.400.jpg,3;24
693,train,02/418/200/0283/front_en.5.400.jpg,21
694,train,02/418/201/1067/front_en.4.400.jpg,18
695,train,02/430/004/4120/front_en.4.400.jpg,26
696,train,02/430/004/4793/front_en.7.400.jpg,1;27
697,train,02/430/083/3151/front_en.5.400.jpg,1;27
698,test,02/430/086/5022/front_en.4.400.jpg,26
699,train,02/430/700/2703/front_fr.6.400.jpg,0
700,train,02/435/420/0145/front_en.4.400.jpg,1;27
701,train,0244480/front_fr.4.400.jpg,3;9
702,train,02/445/601/2110/front_es.8.400.jpg,3;9;18
703,train,02/445/609/5892/front_es.7.400.jpg,3;9
704,train,02/447/400/2216/front_es.4.400.jpg,0
705,train,02/460/001/0412/front_en.6.400.jpg,7;22
706,train,02/460/001/0597/front_en.5.400.jpg,7;22
707,train,02/460/001/7572/front_en.7.400.jpg,7;22
708,train,0247375/front_fr.4.400.jpg,4
709,train,0247986/front_fr.3.400.jpg,4
710,train,02/484/207/5019/front_en.4.400.jpg,2;5;6;10
711,test,025/front_en.6.400.jpg,18
712,train,02/500/004/6414/front_fr.3.400.jpg,0
713,train,02/500/004/7664/front_fr.3.400.jpg,0
714,train,02/500/004/8081/front_en.4.400.jpg,0
715,train,02/500/005/4389/front_en.4.400.jpg,0
716,train,02/500/005/8868/front_en.3.400.jpg,0
717,train,02/500/012/0527/front_en.15.400.jpg,0
718,train,0250078/front_en.12.400.jpg,8
719,train,02/507/300/9873/front_en.4.400.jpg,2
720,train,02/510/247/4559/front_fr.4.400.jpg,2;5;6;10
721,train,0252362/front_en.14.400.jpg,1;26
722,train,02/529/300/1350/front_en.14.400.jpg,0
723,train,02/529/300/2678/front_es.18.400.jpg,0
724,train,02/529/300/3965/front_en.4.400.jpg,2;5;6;25
725,train,02/529/300/4627/front_en.10.400.jpg,0
726,train,02/531/700/5487/front_en.5.400.jpg,8
727,train,02/531/700/5890/front_en.5.400.jpg,4;15
728,train,02/531/705/5192/front_en.8.400.jpg,4;15
729,train,02/531/713/8727/front_en.8.400.jpg,4;14
730,train,02/531/753/2006/front_en.3.400.jpg,4;14
731,train,02/531/765/6009/front_en.7.400.jpg,4;14
732,train,02/531/767/9008/front_en.3.400.jpg,4;14
733,train,02/531/777/5304/front_en.5.400.jpg,4;14
734,train,02/540/000/1587/front_en.5.400.jpg,2;5;6;10
735,test,02/540/780/4501/front_en.3.400.jpg,7;11
736,test,02/550/020/1962/front_en.4.400.jpg,0
737,train,02/555/580/2053/front_en.3.400.jpg,3;9
738,train,02/558/300/4276/front_en.8.400.jpg,4
739,train,02/558/311/1868/front_fr.4.400.jpg,4;14
740,train,02/560/000/7860/front_en.5.400.jpg,26
741,train,02/560/008/6667/front_en.3.400.jpg,26
742,train,0256186/front_fr.15.400.jpg,3;24
743,train,02/563/871/0022/front_en.33.400.jpg,7;22
744,train,0256544/front_en.3.400.jpg,8
745,test,02/567/512/0068/front_fr.5.400.jpg,1;13
746,train,0257084/front_fr.11.400.jpg,0
747,train,02/571/391/9906/front_en.3.400.jpg,0
748,train,02/575/303/2047/front_en.6.400.jpg,15;19
749,train,02/580/000/0111/front_en.5.400.jpg,15
750,train,0260770/front_en.3.400.jpg,2;5;6;10;12
751,test,0261180/front_fr.4.400.jpg,26
752,train,02/620/010/1927/front_en.18.400.jpg,4;14
753,train,0262026/front_en.15.400.jpg,26
754,train,02/639/584/0328/front_fr.16.400.jpg,0
755,train,0263979/front_en.4.400.jpg,8
756,train,02/640/017/1003/front_en.5.400.jpg,2;5;6;10
757,train,02/654/201/1755/front_en.4.400.jpg,2;5;6;10
758,train,02/654/270/2608/front_en.3.400.jpg,2;5;6;10
759,train,0265768/front_fr.4.400.jpg,1;27
760,train,0266680/front_en.5.400.jpg,3;24
761,train,02/670/015/6953/front_en.3.400.jpg,21
762,train,02/682/500/7710/front_en.4.400.jpg,7;22
763,train,02/682/501/5005/front_en.3.400.jpg,7;11
764,test,02/693/873/7603/front_en.4.400.jpg,21
765,train,02/700/000/1042/front_en.7.400.jpg,18
766,train,02/700/021/9102/front_en.8.400.jpg,0;1;20
767,train,02/700/033/3013/front_en.12.400.jpg,17
768,train,02/700/037/8953/front_en.13.400.jpg,18
769,train,02/700/038/1823/front_en.3.400.jpg,7;11
770,test,02/700/041/9007/front_en.8.400.jpg,17
771,train,02/700/041/9205/front_en.4.400.jpg,17
772,train,02/724/610/2350/front_en.5.400.jpg,7;22
773,train,02/727/110/3049/front_en.4.400.jpg,7;11
774,train,02/727/111/9286/front_en.5.400.jpg,7;11
775,train,02/727/112/1364/front_en.4.400.jpg,7;11
776,test,02/733/100/0592/front_en.5.400.jpg,4;14
777,train,02/733/100/5214/front_en.4.400.jpg,2;5;6;10
778,train,0273619/front_en.4.400.jpg,7;11
779,train,02/740/000/0218/front_en.12.400.jpg,12;21
780,train,02/740/010/3070/front_en.21.400.jpg,12;21
781,train,02/740/026/5051/front_en.3.400.jpg,12;21
782,train,02/750/009/5329/front_en.7.400.jpg,1;27
783,train,02/781/500/2388/front_en.3.400.jpg,4
784,train,02/781/517/9936/front_en.12.400.jpg,4;14
785,train,02/781/530/7278/front_en.5.400.jpg,4;14
786,train,0278317/front_en.3.400.jpg,12
787,train,02/790/000/0756/front_en.4.400.jpg,3;24
788,train,02/800/013/1708/front_en.11.400.jpg,1;13;20
789,train,02/800/021/0106/front_en.9.400.jpg,26
790,train,02/800/023/7752/front_en.4.400.jpg,0
791,train,02/800/029/9781/front_en.5.400.jpg,0
792,train,02/800/033/9807/front_en.4.400.jpg,0
793,train,02/800/039/1041/front_en.3.400.jpg,1;13;20
794,train,02/800/051/6017/front_en.4.400.jpg,8
795,train,02/800/073/6095/front_en.8.400.jpg,8
796,train,02/803/302/0055/front_fr.3.400.jpg,12;16
797,train,02/810/900/3616/front_fr.3.400.jpg,7;22
798,train,0282123/front_en.7.400.jpg,2;5;6;25
799,train,02/830/000/0032/front_en.4.400.jpg,2
800,train,02/830/000/3231/front_en.5.400.jpg,2
801,train,02/830/000/4153/front_en.4.400.jpg,0
802,test,02/834/800/1947/front_en.4.400.jpg,1;13
803,train,0283816/front_en.24.400.jpg,1;26
804,train,02/840/001/2546/front_en.3.400.jpg,3
805,train,02/840/003/2810/front_en.8.400.jpg,7;11
806,train,02/840/004/3809/front_en.17.400.jpg,3
807,test,02/840/004/7685/front_en.3.400.jpg,1;27
808,train,02/840/005/5987/front_en.14.400.jpg,7;11
809,train,02/840/006/7409/front_en.9.400.jpg,7;11
810,train,02/840/007/9143/front_en.5.400.jpg,1;27
811,train,02/840/008/4468/front_en.7.400.jpg,3
812,train,02/840/009/0889/front_en.24.400.jpg,3
813,train,02/840/009/4498/front_en.17.400.jpg,3;24
814,train,02/840/031/0406/front_en.16.400.jpg,3
815,train,02/840/037/4736/front_en.3.400.jpg,29
816,train,02/840/043/7868/front_en.9.400.jpg,3
817,train,02/840/058/9253/front_en.8.400.jpg,7;11;18
818,train,02/840/061/6690/front_en.4.400.jpg,4
819,train,02/840/067/5215/front_fr.15.400.jpg,1;29
820,train,02/843/539/9216/front_en.4.400.jpg,0
821,train,0286275/front_en.3.400.jpg,2;5;6;10
822,train,0286503/front_fr.13.400.jpg,1;17;26
823,train,02/870/016/0589/front_en.3.400.jpg,0
824,train,02/874/900/3984/front_en.3.400.jpg,4
825,train,02/880/029/7017/front_en.4.400.jpg,15
826,train,02/883/311/0000/front_en.4.400.jpg,3;24
827,train,0289702/front_en.3.400.jpg,3;9;28
828,train,02/898/910/1020/front_en.10.400.jpg,15
829,train,02/898/910/1754/front_en.3.400.jpg,15
830,train,02/898/910/2294/front_en.7.400.jpg,4;15
831,train,02/898/997/5003/front_en.18.400.jpg,15
832,train,02/900/000/8373/front_en.4.400.jpg,21
833,train,02/900/007/2121/front_en.14.400.jpg,29
834,train,02/900/007/3678/front_en.17.400.jpg,29
835,train,02/900/065/1517/front_en.10.400.jpg,21
836,train,02/914/512/6116/front_fr.4.400.jpg,4;14
837,train,0291491/front_en.22.400.jpg,4
838,train,02/920/090/8114/front_en.7.400.jpg,3;9;28
839,train,02/960/601/5072/front_fr.7.400.jpg,3;24
840,train,02/970/000/1483/front_en.21.400.jpg,3;8
841,train,02/970/080/7504/front_fr.3.400.jpg,8
842,test,02/971/489/0776/front_fr.3.400.jpg,19
843,train,02/973/751/3171/front_en.9.400.jpg,3;8;9;28
844,train,0297783/front_fr.4.400.jpg,1;27
845,train,02/980/102/5036/front_fr.25.400.jpg,1;27
846,train,0299671/front_en.12.400.jpg,7;22
847,train,02/998/100/3039/front_fr.4.400.jpg,1
848,train,02/998/100/4067/front_fr.3.400.jpg,1;26
849,train,02/998/100/8119/front_fr.4.400.jpg,1
850,train,02/998/100/8652/front_fr.11.400.jpg,1
851,train,02/998/824/3100/front_en.6.400.jpg,7;11
852,train,03/000/003/1001/front_en.4.400.jpg,3;9
853,train,03/000/005/6882/front_en.4.400.jpg,3;9
854,train,03/000/006/4412/front_en.24.400.jpg,3;9
855,train,03/000/016/9018/front_en.9.400.jpg,3;9
856,train,03/000/026/1903/front_en.4.400.jpg,3;9
857,train,03/000/031/1684/front_en.8.400.jpg,3;9
858,test,03/000/031/7525/front_en.7.400.jpg,3;9
859,train,03/000/031/9574/front_en.3.400.jpg,3;9
860,train,03/000/032/0938/front_en.3.400.jpg,3;9
861,train,03/000/056/0624/front_en.3.400.jpg,3;9;16
862,train,03/000/056/5940/front_en.3.400.jpg,3;9
863,train,03/000/056/8194/front_en.4.400.jpg,26
864,test,03/000/057/3822/front_en.3.400.jpg,3;9
865,train,03/003/400/7249/front_en.3.400.jpg,2;5;6;10
866,train,03/003/400/8109/front_en.3.400.jpg,2;5;6;10
867,test,03/003/405/6117/front_en.3.400.jpg,12;16
868,train,03/003/408/4639/front_en.3.400.jpg,2;5;6;10
869,train,03/003/409/7943/front_en.5.400.jpg,0
870,train,03/003/491/4790/front_en.20.400.jpg,7;11
871,train,03/003/493/0417/front_en.4.400.jpg,2
872,train,03/003/493/5887/front_en.3.400.jpg,8
873,train,03/004/209/5207/front_en.5.400.jpg,21
874,train,03/004/272/7023/front_en.5.400.jpg,12;16
875,train,0301/front_en.3.400.jpg,7
876,train,03/010/010/3332/front_en.7.400.jpg,1;27
877,train,03/010/011/2020/front_en.4.400.jpg,1;27
878,train,03/010/012/5211/front_en.4.400.jpg,1;27
879,train,03/010/021/5981/front_en.6.400.jpg,1;27
880,train,03/010/094/0371/front_en.4.400.jpg,1;27
881,train,03/011/400/0061/front_en.4.400.jpg,7;22
882,train,03/022/300/9764/front_en.8.400.jpg,0
883,train,03/022/302/8857/front_en.8.400.jpg,8
884,train,03/030/460/0323/front_en.16.400.jpg,0
885,test,03/038/537/1020/front_es.4.400.jpg,0
886,train,03/058/211/1016/front_en.11.400.jpg,3;9
887,train,03/077/101/9130/front_en.3.400.jpg,4
888,train,03/077/108/0611/front_en.3.400.jpg,4;14
889,test,03/080/000/0542/front_en.5.400.jpg,1;13
890,train,03/080/000/9200/front_en.4.400.jpg,1;13
891,train,03/080/092/0000/front_en.4.400.jpg,1;13
892,train,03/100/010/1022/front_en.4.400.jpg,3;24
893,train,03/110/500/0015/front_de.3.400.jpg,7;11
894,train,0311212/front_en.3.400.jpg,8
895,train,03/114/200/0689/front_en.3.400.jpg,2;5;6;10
896,train,03/114/200/4724/front_en.18.400.jpg,2;5;6;10
897,train,03/114/235/8995/front_en.6.400.jpg,2;5;6;10
898,test,03/114/253/4252/front_en.5.400.jpg,2;5;6;10
899,train,03/114/600/7622/front_en.4.400.jpg,8
900,train,03/114/603/3492/front_en.21.400.jpg,3;9
901,train,03/114/618/1018/front_fr.3.400.jpg,3;9
902,train,03/114/685/2307/front_en.3.400.jpg,8
903,train,03/120/000/0606/front_en.5.400.jpg,0
904,train,03/120/002/0253/front_en.4.400.jpg,0
905,train,03/120/002/1335/front_en.11.400.jpg,0
906,test,03/120/002/4749/front_en.7.400.jpg,0
907,test,03/120/002/5838/front_en.5.400.jpg,0
908,train,03/120/002/8242/front_en.5.400.jpg,0
909,train,03/120/020/0310/front_en.7.400.jpg,0
910,train,03/120/020/3007/front_en.8.400.jpg,0
911,test,03/120/020/4523/front_en.4.400.jpg,0
912,train,03/120/027/6278/front_en.5.400.jpg,0
913,train,03/120/045/2603/front_en.29.400.jpg,0
914,train,03/120/045/6519/front_fr.8.400.jpg,0
915,train,03/120/046/7768/front_en.4.400.jpg,0
916,test,03/120/049/0032/front_fr.3.400.jpg,0
917,train,03/125/900/8943/front_en.3.400.jpg,0
918,train,03/129/003/5410/front_en.4.400.jpg,1;20
919,train,03/129/072/0248/front_fr.4.400.jpg,1;20
920,train,03/129/072/1344/front_en.14.400.jpg,1;20
921,train,03/129/076/0121/front_fr.24.400.jpg,1;20
922,train,03/149/306/0653/front_en.4.400.jpg,3;24
923,train,03/150/000/5394/front.6.400.jpg,7;22
924,train,03/150/645/0044/front_en.3.400.jpg,4
925,train,03/150/666/6520/front_en.3.400.jpg,7;11
926,train,03/150/693/4162/front_en.9.400.jpg,2;5;6;10
